"StartDate","Status","Progress","Duration (in seconds)","Finished","RecordedDate","ResponseId","UserLanguage","QID46","A1_1","A1_2","A1_3","A1_4","A1_5","A1_6","A1_7","A1_8","A1_8_TEXT","A2_1","A2_2","A2_3","A2_4","A3","B1","B5","C1_1","C1_2","C1_3","C1_4","C1_5","C1_6","C1_7","C1_7_TEXT","C2_1","C2_2","C2_3","C2_4","C2_5","C2_6","C2_7","C2_7_TEXT","C4","C5","C5_8_TEXT","C5_T_First Click","C5_T_Last Click","C5_T_Page Submit","C5_T_Click Count","C5-1","C5-1_6_TEXT","C5-2","C5-2_6_TEXT","C5-3","C5-3_6_TEXT","C5-4","C5-4_6_TEXT","C5-5","C5-5_6_TEXT","C5-6","C5-6_6_TEXT","D1_1","D1_2","D1_3","D1_4","D1_5","D1_6","D1_7","D1_6_TEXT","D2_1","D2_2","D2_3","D2_4","D2_5","D2_6","D2_10","D2_6_TEXT","E1a","E1_T_First Click","E1_T_Last Click","E1_T_Page Submit","E1_T_Click Count","E1","E2","E3_1","F1","F2_1","F3","F4","F5_1","F5_2","F6","F7","F8","C7_1","C7_2","C7_3","C7_4","C7_5","C7_6","C8_1","C8_2","C8_3","C8_4","C8_5","C8_6","D3-1","D3-1_6_TEXT","D3-2","D3-2_6_TEXT","D3-3","D3-3_6_TEXT","D3-4","D3-4_6_TEXT","D3-5","D3-5_6_TEXT","D3-6","D3-6_6_TEXT","Q114","Q114_6_TEXT","Q115","Q115_6_TEXT","Q116","Q116_6_TEXT","Q117","Q117_6_TEXT","Q118","Q118_6_TEXT","Q119","Q119_6_TEXT","opp","rid","RISN","PID","psid","rnid","study","K2","med","Q_Language","EmbeddedDataBid","AccessCode","WTPQuestion","gc","ExternalDataReference"
2021-02-27 21:25:11,0,100,479,1,2021-02-27 21:33:12,"R_CldiXoXCTPJlizD","EN",1,-99,-99,1,-99,-99,-99,-99,1,"siren in town",1,1,1,1,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,22.054,47.166,50.422,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,60.855,76.919,78.321,3,1,1,3,2,19,1,2,4,4,4,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,89355,0,1,89355
2021-02-27 21:54:54,0,100,609,1,2021-02-27 22:05:05,"R_2OVzFa8uiaCMkTi","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",1,1,1,1,720,2,1,1,-99,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,22.422,69.049,92.244,8,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",6,"Pinch myself to see if I was dreaming",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",1,NA,NA,NA,NA,NA,NA,NA,2,31,3,2,4,4,6,9,"I may have some Latino blood, as may you.  Have you heard of hyperdecendency?  In all of my experience, there has never been a tornado here on the Oregon Coast.  Can I send you a survey about your experience salmon fishing in Oklahoma?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,60633,1,1,60633
2021-02-28 00:45:25,0,100,389,1,2021-02-28 00:51:54,"R_1QaNnIttzrF0y7G","EN",1,-99,-99,1,-99,1,-99,-99,1,"city warning siren",4,4,4,4,30,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,18.622,46.919,49.405,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",1,NA,NA,NA,NA,NA,NA,NA,1,23,2,2,4,4,3,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,199135,1,1,199135
2021-02-28 01:37:37,0,100,760,1,2021-02-28 01:50:18,"R_2t4C4YbhGc6aJnv","ES",1,-99,-99,1,-99,-99,-99,-99,-99,"-99",1,1,2,3,20,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,46.445,151.845,154.157,16,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,-99,-99,1,-99,NA,"-99",-99,-99,-99,-99,1,-99,NA,"-99",5,NA,NA,NA,NA,NA,NA,NA,2,-99,-99,1,2,2,-99,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","ES",4,433374,1,1,433374
2021-02-28 03:03:48,0,100,590,1,2021-02-28 03:13:39,"R_2yf1T1LpmMc4f7J","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",2,4,4,4,15,2,1,-99,1,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,44.409,83.944,86.684,6,1,"-99",2,"-99",2,"-99",2,"-99",4,"-99",4,"-99",-99,-99,-99,-99,1,-99,NA,"-99",-99,-99,-99,-99,1,-99,NA,"-99",NA,16.588,45.924,47.994,3,2,1,2,2,49,5,2,4,4,5,5,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,86459,0,1,86459
2021-02-28 03:33:35,0,100,433,1,2021-02-28 03:40:49,"R_eWFlQLMLdrvROcp","EN",1,-99,-99,1,-99,1,-99,-99,-99,"-99",2,3,3,3,10,1,1,-99,-99,-99,-99,-99,-99,1,"Seek shelter while checking phone for additional information",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,6.239,54.417,56.416,27,1,"-99",-99,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,1,-99,-99,-99,-99,NA,"-99",12,NA,NA,NA,NA,NA,NA,NA,1,47,1,2,4,4,4,4,"In my area they use 'outdoor warning systems' that alert for high winds, lightening, tornados etc. I lived in Oklahoma for years where sirens equal tornados. Here - most people don't take the sirens seriously because they are over used. This is dangerous situation if a big one hits.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,296096,1,1,296096
2021-02-28 09:54:30,0,100,507,1,2021-02-28 10:02:58,"R_1riDxFlCSqmb330","EN",1,1,-99,1,-99,-99,-99,-99,-99,"-99",1,3,3,2,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,7.432,59.976,62.618,39,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",5,NA,NA,NA,NA,NA,NA,NA,1,25,3,2,4,4,6,4,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,617808,1,1,617808
2021-02-26 14:57:30,0,15,175,0,2021-02-28 15:00:28,"R_SSPDpsZJPDR0cDv","EN",1,-99,1,-99,-99,-99,-99,-99,-99,"-99",1,3,2,2,15,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",96,475798,1,NA,NA
2021-02-28 15:34:45,0,100,770,1,2021-02-28 15:47:36,"R_3PRAbuB6gl89Cee","EN",1,1,-99,1,-99,-99,-99,-99,1,"Sirens",3,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,37.666,73.359,76.08,6,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,108.774,131.064,132.376,5,2,2,3,1,16,2,2,4,4,4,6,"Something needs to be done to stop the building of 4 story apartment buildings all over the place. The UN's Agenda 21 calls for them. They want to pack everyone into small spaces.They don't have a place to take cover. Retirement villages are especially at risk. I've seen what a tornado can do firsthand. They are scary as hell.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,430537,0,1,430537
2021-02-28 19:05:05,0,100,19,1,2021-02-28 19:05:25,"R_1f1Sf4T53wgqWuf","EN",2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,273542,0,2,273542
2021-02-28 22:13:57,0,100,429,1,2021-02-28 22:21:07,"R_ZxiZLLV3Qw9zIMF","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",3,4,4,4,3,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,1.546,57.949,58.665,30,1,"-99",1,"-99",1,"-99",1,"-99",2,"-99",2,"-99",-99,-99,-99,-99,-99,1,NA,"Wait until it’s closer and then take shelter",-99,-99,-99,-99,-99,1,NA,"Wait until it’s closer and then take shelter",NA,3.017,76.979,77.984,26,1,1,3,1,65,2,2,4,4,5,3,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,91309,0,1,91309
2021-02-28 22:32:56,0,100,1071,1,2021-02-28 22:50:48,"R_1H02QYv7BYn8ZVK","EN",1,-99,1,1,-99,-99,-99,-99,1,"Siren",1,3,4,4,5,3,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"If I hear the siren, I would go downstairs & look up what is up on my phone. I’d do nothing if the siren doesn’t wake me up, though!",NA,NA,NA,17.003,216.067,219.002,31,1,"-99",6,"Keep eye on TV, & clouds",6,"Keep eye on TV and clouds outside",6,"Keep eye on TV and clouds",2,"-99",2,"-99",-99,-99,-99,-99,-99,1,NA,"Get supplies & head downstairs but not necessarily in a shelter area till closer to the time",-99,-99,1,-99,-99,-99,NA,"-99",NA,27.682,186.477,187.493,7,2,2,2,1,48,1,2,4,4,6,3,"In Michigan it seems like we often get “false alarms” & warnings go out but not much happens at least in my area. I am terrified of tornadoes though so it would be great to have an efficient system to warn people, especially in the middle of the night.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,715899,0,1,715899
2021-02-28 22:59:22,0,100,468,1,2021-02-28 23:07:11,"R_1l3K9Fn3zdxAH1g","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",1,4,4,4,5,1,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,40.169,70.929,73.156,12,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",8,NA,NA,NA,NA,NA,NA,NA,1,35,2,2,4,4,6,7,"i hail from Kansas and now live in Utah.  My Kansas experience 35 years ago, impacted my knowledge and experience,  A tornado is nothing to ignore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,757617,1,1,757617
2021-02-28 23:02:32,0,100,471,1,2021-02-28 23:10:24,"R_3suAeJr0dM3AT4r","EN",1,-99,1,1,1,1,1,-99,-99,"-99",2,4,4,4,30,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,16.201,66.012,66.862,18,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",15,NA,NA,NA,NA,NA,NA,NA,1,56,3,2,4,4,5,6,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,1000284,1,1,1000284
2021-03-01 01:14:36,0,100,510,1,2021-03-01 01:23:07,"R_3RlIgSjKuIaYfHY","EN",1,-99,-99,-99,-99,-99,-99,1,-99,"-99",1,2,2,2,20,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,8.197,55.82,57.834,6,1,"-99",1,"-99",1,"-99",1,"-99",1,"-99",1,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,-99,-99,-99,-99,1,NA,"Sleep through it all",NA,55.135,67.375,68.536,3,1,1,3,2,38,3,2,4,4,3,6,"I'm in Northern California. We rarely see tornadoes, and when we do they're small and don't cause much damage. Until/unless that changes, I feel I can safely ignore them.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,557833,0,1,557833
2021-03-01 16:27:58,0,100,716,1,2021-03-01 16:39:55,"R_szBu7O9EPxZpsdP","EN",1,-99,-99,-99,-99,1,-99,-99,1,"Also sirens",1,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,-99,1,"Take shelter at home, assuming warning received",NA,NA,NA,44.248,117.392,130.676,14,6,"Monitor tornado progress and shelter at home if necessary",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,1,-99,-99,-99,-99,NA,"-99",2,NA,NA,NA,NA,NA,NA,NA,-99,-99,-99,2,4,4,6,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,147435,1,1,147435
2021-03-01 16:50:56,0,100,585,1,2021-03-01 17:00:42,"R_2zi2I90UQON9Wht","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",4,4,4,4,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,32.226,187.531,190.207,48,6,"Monitor weather radar & reports",6,"Monitor weather radar & reports",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,28.3,95.971,97.797,14,2,1,2,2,30,2,2,4,4,5,9,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,538245,0,1,538245
2021-03-01 20:15:34,0,100,376,1,2021-03-01 20:21:52,"R_3O7bpiQAGHVhplG","EN",1,-99,1,1,-99,-99,1,-99,-99,"-99",2,3,3,3,30,1,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,7.326,32.822,35.145,10,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",11,NA,NA,NA,NA,NA,NA,NA,1,9,1,2,3,3,4,2,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,618020,1,1,618020
2021-02-27 21:19:51,0,67,1184,0,2021-03-01 21:39:36,"R_3WuECx08vjJCtkB","EN",1,-99,1,1,1,-99,-99,-99,1,"Nearby siren",3,4,4,4,3,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,24.318,160.241,183.657,33,6,"Go outside to listen",6,"Go outside and listen",6,"Go outside and listen",6,"Go outside and listen",6,"Shelter if hard rain or high winds are heard",6,"Home shelter if heavy rain or winds are heard",-99,1,-99,-99,-99,-99,NA,"-99",-99,1,-99,-99,-99,-99,NA,"-99",NA,6.936,49.491,50.486,12,1,1,2,2,29,2,2,4,4,5,8,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,182349,0,NA,NA
2021-02-27 22:00:44,0,67,591,0,2021-03-01 22:24:23,"R_3PgIuUiex5BnExU","EN",1,-99,-99,-99,1,1,-99,-99,-99,"-99",2,4,4,4,10,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,17.882,74.823,77.877,21,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,1.739,137.472,138.639,13,2,1,3,1,24,2,2,4,4,6,5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,476104,0,NA,NA
2021-03-01 23:28:30,0,100,450,1,2021-03-01 23:36:01,"R_2wBpTecNGapvH2y","EN",1,-99,1,1,-99,1,-99,-99,-99,"-99",-99,-99,3,3,20,2,1,1,-99,-99,-99,-99,-99,-99,"-99",-99,-99,-99,-99,-99,1,-99,"-99",NA,NA,NA,16.063,45.489,48.636,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",1,-99,-99,-99,-99,-99,NA,"-99",1,-99,-99,-99,-99,-99,NA,"-99",NA,23.013,34.955,40.334,3,1,1,2,1,38,3,2,4,4,6,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",32,871458,0,1,871458
2021-03-01 23:55:15,0,100,306,1,2021-03-02 00:00:21,"R_2wTa3d6CDkrMSTF","EN",1,-99,1,-99,-99,1,-99,-99,-99,"-99",1,3,3,3,15,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,23.66,39.402,41.631,6,2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,-99,1,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",11,NA,NA,NA,NA,NA,NA,NA,2,50,4,2,4,4,6,7,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",64,986064,1,1,986064
2021-03-02 00:12:25,0,100,630,1,2021-03-02 00:22:56,"R_1DoS5kPtfBFVMry","EN",1,-99,-99,-99,-99,1,-99,-99,-99,"-99",3,4,4,4,5,2,1,-99,-99,1,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,36.107,59.361,60.022,13,1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,31.547,116.864,117.719,8,2,2,3,1,42,4,2,4,4,5,8,"I am not sure people at or below the poverty line can afford $240 per year, especially with Covid.  I do feel, however, that they are the same people most at risk from tornados.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",240,675276,0,1,675276
2021-03-02 00:17:56,0,100,829,1,2021-03-02 00:31:47,"R_1mgGh4HfkeTLUlK","EN",1,-99,1,1,1,1,-99,-99,-99,"-99",3,4,4,4,10,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,-99,1,-99,-99,-99,-99,"-99",NA,NA,NA,2.228,71.432,72.359,17,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,-99,1,-99,-99,-99,NA,"-99",NA,2.065,147.928,148.976,32,1,2,1,2,43,5,2,4,4,5,7,"Thanks",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,760030,0,1,760030
2021-03-02 00:26:28,0,100,351,1,2021-03-02 00:32:20,"R_1EYfRCYXjlZlHyj","EN",1,1,-99,1,-99,1,-99,-99,-99,"-99",3,4,4,4,7,2,1,-99,1,-99,-99,-99,-99,-99,"-99",-99,1,-99,-99,-99,-99,-99,"-99",NA,NA,NA,7.787,44.394,46.614,7,1,"-99",1,"-99",2,"-99",2,"-99",2,"-99",2,"-99",-99,1,-99,-99,-99,-99,NA,"-99",-99,1,-99,-99,-99,-99,NA,"-99",NA,55.849,96.708,98.202,3,2,1,3,2,40,4,2,4,4,6,8,"-99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",16,533360,0,1,533360
2021-03-02 00:52:04,0,100,593,1,2021-03-02 01:01:58,"R_1gb9kkhz3GS8c4N","EN",1,-99,-99,1,1,1,-99,-99,-99,"-99",1,3,3,3,20,2,1,1,-99,-99,-99,-99,-99,-99,"-99",1,-99,-99,-99,-99,-99,-99,"-99",NA,NA,NA,21.705,93.753,96.089,7,1,"-99",1,"-99",1,"-99",1,"-99",1,"-99",1,"-99",1,-99,-99,-99,-99,-99,NA,"-99",1,-99,-99,-99,-99,-99,NA,"-99",2,NA,NA,NA,NA,NA,NA,NA,2,44,1,2,4,4,5,8,"When I am at home and here a tornado warning, I do not change my behavior whatsoever. I live in a well built house that has withstood countless hurricanes. Tornadoes are the least of my weather worries. I fear hail more than tornadoes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Qual_mail",NA,NA,NA,NA,NA,NA,NA,"{Invalid Expression}","EN",4,419095,1,1,419095
