StartDate,EndDate,Status,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,DistributionChannel,UserLanguage,QID46,F1,State,HI,ENG_1,ENG_2,QUAL,A1_1,A1_2,A1_3,A1_4,A1_5,A1_6,A1_7,A1_9,A1_8,A1_8_TEXT,A2_1,A2_2,A2_3,A2_4,A3,B1,B2,B3,B3_7_TEXT,B4,B5,C1,C1_7_TEXT,C2,C2_7_TEXT,C3,C3_7_TEXT,C4,C5,C5_8_TEXT,C6_2,C6_3,C6_4,C6_5,C6_6,C6_1,C6_8,C6_7,C6_7_TEXT,C7_1,C7_2,C7_3,C7_4,C7_5,C7_6,T_C7_First Click,T_C7_Last Click,T_C7_Page Submit,T_C7_Click Count,C8_1,C8_2,C8_3,C8_4,C8_5,C8_6,T_C8_First Click,T_C8_Last Click,T_C8_Page Submit,T_C8_Click Count,D1,D1_6_TEXT,D2_1,D2_2,D2_3,D2_10,D2_11,D2_12,T_D2_First Click,T_D2_Last Click,T_D2_Page Submit,T_D2_Click Count,D4_1,D4_2,D4_3,D4_10,D4_11,D4_12,T_D4_First Click,T_D4_Last Click,T_D4_Page Submit,T_D4_Click Count,T_E1_First Click,T_E1_Last Click,T_E1_Page Submit,T_E1_Click Count,E1,E2,E3_1,E1_N,E1_Y,F2_1,F3,F4,F5,F6_2,F6_1,F6_3,F6_5,F6_4,F6_6,F7,F8,F9,D2-1,D2-1_6_TEXT,D2-2,D2-2_6_TEXT,D2-3,D2-3_6_TEXT,D2-4,D2-4_6_TEXT,D2-5,D2-5_6_TEXT,D2-6,D2-6_6_TEXT,D3-1,D3-1_6_TEXT,D3-2,D3-2_6_TEXT,D3-3,D3-3_6_TEXT,D3-4,D3-4_6_TEXT,D3-5,D3-5_6_TEXT,D3-6,D3-6_6_TEXT,Q88_1,Q88_2,Q88_3,Q88_4,Q88_5,Q88_6,Q90,Q90_4_TEXT,Q92_1,Q92_2,Q92_3,Q92_4,Q92_5,Q92_6,Q94,Q94_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D3,D3_4_TEXT,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,D5,D5_4_TEXT,Q78_1,Q78_2,Q78_3,Q78_4,Q78_5,D3,D3_4_TEXT,D5,D5_4_TEXT,D2_1,D2_2,D2_3,D2_4,D2_5,D2_6,D4_1,D4_2,D4_3,D4_4,D4_5,D4_6,opp,rid,RISN,PID,psid,rnid,study,K2,med,Q_Language,QPMID,UserAgent,cintid,ProjectToken,gc,term,group,Bid,Price,LS
7/9/2020 9:54,7/9/2020 9:56,0,100,149,1,7/9/2020 9:56,R_pmeD9CyhS6cNxeh,anonymous,EN,1,,10,2,4,3,1,1,1,1,0,1,0,1,0,0,-99,2,3,3,3,103.24,2,4,8,-99,4,1,4,-99,4,-99,4,-99,5,5,-99,0,0,1,0,1,1,0,0,-99,4,3,3,3,3,3,1.7,6.776,8.027,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073d75-0e6f-231f-9cd0-7f085b8e4865,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 5.1.1; KFAUWI Build/LVY48F; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/70.0.3538.110 Safari/537.36",,,2,c7_timing,2,5,,
7/9/2020 9:54,7/9/2020 9:57,0,100,174,1,7/9/2020 9:57,R_3oMTeopyW9abTal,anonymous,EN,1,,45,2,4,4,1,1,1,1,1,0,1,1,0,0,-99,4,3,4,4,45,1,4,8,-99,4,1,3,-99,3,-99,4,-99,,,,1,1,1,1,0,1,0,0,-99,1,2,1,2,3,2,4.92,10.277,11.1,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073d89-1273-be75-a60e-77184eef5201,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; Infinix X626B Build/PPR1.180610.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/74.0.3729.136 Mobile Safari/537.36",,,2,c7_timing,2,3,,
7/9/2020 9:50,7/9/2020 9:57,0,100,437,1,7/9/2020 9:57,R_31QRsrweCyTwCZx,anonymous,EN,1,1,1,2,4,4,1,0,0,0,0,0,1,0,0,0,-99,1,1,2,1,25,2,7,3,-99,5,1,2,-99,2,-99,1,-99,,,,0,1,1,1,0,0,0,0,-99,5,5,5,1,1,2,16.555,33.339,36.179,9,5,5,5,1,1,1,5.492,11.627,12.508,7,2,-99,1,1,1,2,2,3,18.11,28.107,28.957,8,1,1,1,2,2,3,7.271,17.492,18.252,9,15.842,70.838,71.469,9,1,2,3,,,73,4,3,2,0,0,0,1,0,0,3,4,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073cbc-5ae6-53b6-f145-12ffa622418e,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; SAMSUNG SM-G960U) AppleWebKit/537.36 (KHTML, like Gecko) SamsungBrowser/12.0 Chrome/79.0.3945.136 Mobile Safari/537.36",,,1,,2,5,96,118
7/9/2020 9:54,7/9/2020 9:58,0,100,259,1,7/9/2020 9:58,R_eVf36pRtgDuqDK1,anonymous,EN,1,,44,2,4,4,1,0,0,0,0,1,0,0,0,0,-99,1,4,4,4,2,5,6,1,-99,5,1,2,-99,1,-99,1,-99,,,,0,0,0,0,0,1,0,0,-99,5,5,5,1,1,1,38.97,43.695,44.878,6,5,5,5,1,1,1,4.016,10.409,11.442,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073d7e-08ab-fd38-2f73-5bde16639f61,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 6.1; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,2,c8_timing,2,1,,
7/9/2020 9:57,7/9/2020 9:59,0,100,130,1,7/9/2020 9:59,R_1dajsxuOVpUwJlf,anonymous,EN,1,,11,2,3,4,1,1,1,1,0,1,1,0,0,0,-99,2,2,3,3,10,4,4,9,-99,5,2,2,-99,3,-99,3,-99,,,,1,1,1,1,0,1,0,0,-99,5,2,1,1,1,1,1.285,10.586,11.829,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073e56-0b31-ba0e-7737-209cf73fd740,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; LM-Q720) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/84.0.4147.53 Mobile Safari/537.36",,,2,c7_timing,2,2,,
7/9/2020 9:55,7/9/2020 9:59,0,100,278,1,7/9/2020 9:59,R_3Lj3a23GxT7ARlh,anonymous,EN,1,,36,2,4,4,1,0,0,1,0,0,0,0,0,0,-99,1,4,4,4,60,2,8,8,-99,4,1,2,-99,6,-99,3,-99,,,,0,1,0,1,0,0,0,0,-99,1,1,1,1,1,1,18.398,22.864,23.694,7,1,1,1,1,1,1,7.597,10.071,12.297,6,2,-99,3,3,3,3,3,3,10.241,12.977,16.823,6,3,3,3,3,3,3,14.796,17.152,19.04,6,27.59,35.764,36.545,3,2,1,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073dbe-af49-c735-ecfb-f8b010d916b5,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,2,e1_timing,2,0,2,
7/9/2020 9:55,7/9/2020 10:00,0,100,306,1,7/9/2020 10:00,R_1oC45YEZZy85dPA,anonymous,EN,1,,36,2,3,3,1,0,0,1,0,0,0,0,0,0,-99,1,4,4,4,30,1,7,8,-99,5,1,3,-99,3,-99,4,-99,,,,0,0,0,1,0,0,0,0,-99,1,1,1,1,1,1,11.498,16.946,18.889,6,1,1,1,1,1,1,10.639,14.794,16.901,7,3,-99,3,3,3,3,3,3,10.612,16.144,17.304,7,3,3,3,3,3,3,2.065,8.262,9.473,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073db5-ba71-7eb0-d011-32e3e3cdfed6,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,2,d4_timing,2,4,,
7/9/2020 9:55,7/9/2020 10:00,0,100,283,1,7/9/2020 10:00,R_1DDcRkC7qU4XkIh,anonymous,EN,1,,26,2,4,4,1,0,0,1,0,0,1,0,0,0,-99,2,3,2,4,3,5,3,1,-99,5,2,1,-99,1,-99,1,-99,,,,0,0,0,1,0,0,0,0,-99,1,5,1,1,1,1,1.66,12.865,14.16,12,1,1,1,1,1,1,1.506,12.822,14.87,13,1,-99,2,3,3,3,3,3,1.518,32.466,33.482,22,3,3,3,3,3,3,1.391,12.396,13.936,12,1.212,25.151,26.209,29,2,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073dd0-32b6-a393-8f7e-42a2a18f16ff,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 8.1.0; VLE5 Build/OPM1.171019.011; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",,,2,e1_timing,2,1,4,
7/9/2020 9:55,7/9/2020 10:00,0,100,316,1,7/9/2020 10:00,R_2UaA1IJOidykIh9,anonymous,EN,1,,26,2,4,4,1,1,0,1,1,1,1,0,0,0,-99,4,4,4,4,60,1,5,8,-99,5,1,2,-99,2,-99,3,-99,,,,0,1,1,1,1,0,0,0,-99,2,3,2,2,3,3,2.462,7.975,8.682,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073db3-48dc-3c2a-b8ee-f357aeccbf8d,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 6.2; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,,,2,c7_timing,2,4,,
7/9/2020 9:58,7/9/2020 10:00,0,100,157,1,7/9/2020 10:00,R_bBkJqwZjKPEFmy5,anonymous,EN,1,,10,2,3,3,1,1,1,1,1,1,1,1,0,0,-99,3,4,3,3,20,1,10,2,-99,4,2,4,-99,4,-99,5,-99,24,4,-99,0,0,0,0,0,1,0,0,-99,1,2,1,2,1,2,2.85,5.37,6.502,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073e89-ec8a-9723-226f-eb0fd4904798,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 6.1; rv:52.0) Gecko/20100101 Firefox/52.0 Cyberfox/52.9.1,,,2,c7_timing,2,0,,
7/9/2020 9:55,7/9/2020 10:01,0,100,366,1,7/9/2020 10:01,R_1BRQyQ6HB5PDdh7,anonymous,EN,1,,14,2,4,4,1,1,0,1,1,1,1,0,0,0,-99,4,3,4,3,13,2,5,5,-99,4,1,2,-99,2,-99,3,-99,,,,1,1,0,1,0,0,0,0,-99,1,2,1,2,1,2,5.762,9.914,11.072,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073deb-739c-8a2b-e22d-bc3947c65c53,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,,,2,c7_timing,2,5,,
7/9/2020 9:57,7/9/2020 10:03,0,100,319,1,7/9/2020 10:03,R_1rHYFVTSDL9RJ0e,anonymous,EN,1,,14,2,4,4,1,0,0,0,0,0,1,0,0,0,-99,3,3,3,3,4,1,5,8,-99,4,1,3,-99,3,-99,4,-99,,,,0,0,0,1,0,1,0,0,-99,5,1,1,1,1,1,3.6,20.228,21.497,12,2,2,2,2,2,2,21.456,47.772,49.35,18,4,-99,4,4,4,4,4,3,1.938,8.606,11.715,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073e67-5dfe-afb9-accd-778e2be076a8,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 6.0.1; SM-J327P Build/MMB29M; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/56.0.2924.87 Mobile Safari/537.36",,,2,d2_timing,2,2,,
7/9/2020 9:59,7/9/2020 10:03,0,100,259,1,7/9/2020 10:03,R_ywsDUx0Wyjl4GPv,anonymous,EN,1,,14,2,4,4,1,0,0,1,0,0,0,0,0,0,-99,3,4,4,4,160,2,8,1,-99,5,1,2,-99,2,-99,3,-99,,,,0,0,0,1,0,0,0,0,-99,1,2,2,2,2,2,3.081,21.056,22.155,8,1,1,1,1,1,1,3.855,10.262,11.2,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073eb9-bceb-bfa8-5cd0-48db916779b4,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,2,c8_timing,2,2,,
7/9/2020 9:54,7/9/2020 10:03,0,100,575,1,7/9/2020 10:03,R_3hxtVJXb3CwnIPi,anonymous,EN,1,1,10,2,4,4,1,0,0,1,0,0,1,0,0,0,-99,2,4,4,4,30,2,4,7,master bedroom closet,5,1,2,-99,2,-99,1,-99,,,,0,0,1,1,0,0,0,0,-99,1,1,1,2,2,2,109.613,145.857,147.782,8,1,1,1,2,2,2,4.265,16.993,18.491,8,4,-99,2,2,3,3,4,4,2.552,22.027,23.201,9,1,2,2,3,4,4,2.41,33.22,33.962,10,5.248,53.853,54.85,6,2,1,4,,,23,2,2,1,0,0,0,1,0,0,5,7,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073d8d-68a3-14b5-f9b6-0b738d744ae8,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,1,,2,2,8,118
7/9/2020 9:59,7/9/2020 10:04,0,100,268,1,7/9/2020 10:04,R_2uridc9JbjfYCih,anonymous,EN,1,,1,2,3,3,1,0,0,1,0,0,1,1,0,0,-99,3,3,3,3,10,2,6,3,-99,5,1,3,-99,3,-99,4,-99,,,,1,0,1,0,0,0,0,0,-99,1,1,1,1,1,1,4.636,22.058,23.187,9,1,1,1,1,1,1,3.604,11.055,11.96,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073ed0-363d-0a46-017f-f4c510dcf26e,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 9; LM-X220) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.106 Mobile Safari/537.36",,,2,c8_timing,2,2,,
7/9/2020 9:55,7/9/2020 10:04,0,100,534,1,7/9/2020 10:04,R_1F9g9mTTVleDvxm,anonymous,EN,1,1,10,2,3,3,1,0,1,1,0,0,0,0,0,0,-99,3,4,4,4,10,1,3,9,-99,5,1,3,-99,3,-99,1,-99,,,,1,0,0,1,0,0,0,0,-99,2,2,2,2,1,1,27.048,50.922,53.19,6,2,2,2,2,1,1,11.398,25.562,26.723,9,3,-99,4,4,4,4,4,3,22.88,33.049,34.8,6,4,4,4,4,4,3,9.892,15.493,17,6,75.055,94.489,96.102,3,2,2,4,,,10,1,1,0,0,0,0,1,0,0,4,9,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073dad-b4a4-bef8-fe17-2b8346986565,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.97 Safari/537.36",,,1,,2,5,96,118
7/9/2020 10:02,7/9/2020 10:04,0,100,124,1,7/9/2020 10:04,R_1pWPNPqS8pDd2GY,anonymous,EN,1,,14,2,4,4,1,0,0,1,0,0,0,0,1,0,-99,1,1,1,1,30,2,3,8,-99,4,1,3,-99,3,-99,1,-99,,,,1,0,0,0,0,0,0,0,-99,1,1,1,1,1,1,9.502,12.751,14.067,6,1,1,1,1,1,1,1.443,6.639,7.217,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073f6f-9896-9150-1282-ce19f598398a,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Macintosh; Intel Mac OS X 10_15_5) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,2,c8_timing,2,1,,
7/9/2020 9:58,7/9/2020 10:04,0,100,348,1,7/9/2020 10:04,R_30woMSjtynZZyaP,anonymous,EN,1,,10,2,4,4,1,0,0,1,0,1,1,0,0,0,-99,4,3,3,4,24,3,5,4,-99,4,1,3,-99,2,-99,6,-99,,,,0,1,1,0,0,0,0,0,-99,3,2,2,3,2,1,46.529,57.079,58.623,7,3,3,2,3,3,3,7.667,13.173,14.414,6,5,-99,4,5,4,4,3,4,10.501,17.5,18.649,7,4,3,4,3,4,4,4.777,9.584,10.86,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073e7a-387e-8fea-b82e-5d1361ad63f3,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 6.1; rv:72.0) Gecko/20100101 Firefox/72.0,,,2,d4_timing,2,4,,
7/9/2020 10:02,7/9/2020 10:04,0,100,151,1,7/9/2020 10:04,R_0vyd93P7locetVv,anonymous,EN,1,,14,2,4,4,1,0,0,0,1,0,1,1,0,0,-99,4,3,4,3,30,1,4,2,-99,4,1,2,-99,2,-99,3,-99,,,,1,1,1,0,0,0,0,0,-99,1,2,3,4,3,2,3.564,10.364,11.702,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073f45-46ea-f48a-f362-07f49c4d89da,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 10.0; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,,,2,c7_timing,2,2,,
7/9/2020 10:04,7/9/2020 10:05,0,100,14,1,7/9/2020 10:05,R_3syl3behmG7GRnq,anonymous,EN,1,,5,1,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f074004-1034-3da7-960a-a8a9751e3ca0,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Mobile/15E148",,,2,state,,,,
7/9/2020 9:59,7/9/2020 10:06,0,100,435,1,7/9/2020 10:06,R_zd3d1hoy02rm7rb,anonymous,EN,1,1,15,2,4,4,1,0,0,1,0,0,0,0,0,0,-99,1,3,4,4,60,2,6,8,-99,5,1,2,-99,6,-99,4,-99,,,,0,0,0,1,0,0,0,0,-99,5,2,4,-99,-99,1,19.503,45.523,45.527,7,2,4,3,-99,1,5,13.259,41.707,41.71,11,1,-99,1,4,2,-99,-99,3,17.495,40.771,40.774,6,4,5,1,-99,2,3,22.713,41.409,41.412,8,53.694,69.346,70.315,3,2,1,4,,,22,1,1,0,0,0,0,1,0,0,4,3,-99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073eb4-6fb0-2e11-b54c-bc9b0fc87b81,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/83.0.4103.116 Safari/537.36",,,1,,2,5,96,118
7/9/2020 10:01,7/9/2020 10:06,0,100,320,1,7/9/2020 10:06,R_XYYx7bSoYTWj78Z,anonymous,EN,1,,36,2,4,4,1,0,0,1,0,0,0,1,0,0,-99,1,3,3,3,30,2,10,8,-99,4,1,3,-99,6,-99,4,-99,,,,0,1,0,1,1,0,0,0,-99,5,5,5,5,1,1,1.595,45.027,46.985,12,5,5,5,5,1,1,4.643,12.801,14.921,8,2,-99,1,1,1,2,3,3,1.85,28.947,29.763,11,1,1,1,2,3,3,1.183,9.886,10.673,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073f10-0a67-caef-ceb3-cc36863e9f18,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_2_3 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.0.3 Mobile/15E148 Safari/604.1",,,2,d4_timing,2,5,,
7/9/2020 10:03,7/9/2020 10:06,0,100,191,1,7/9/2020 10:06,R_1mXIrFNBFRgGts2,anonymous,EN,1,,36,1,3,3,1,0,0,0,1,0,0,0,0,0,-99,1,1,2,3,5,1,5,2,-99,4,1,1,-99,3,-99,2,-99,,,,0,0,1,0,0,0,0,0,-99,1,2,1,1,2,2,87.882,93.128,93.99,9,1,2,1,1,2,2,0.919,7.387,8.134,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073fa7-86cf-8418-49c7-742780dfe44c,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (Linux; Android 10; SM-A105G Build/QP1A.190711.020; wv) AppleWebKit/537.36 (KHTML, like Gecko) Version/4.0 Chrome/83.0.4103.106 Mobile Safari/537.36",,,2,c8_timing,2,2,,
7/9/2020 10:02,7/9/2020 10:06,0,100,264,1,7/9/2020 10:06,R_3EVYbpGr2IfJ7nd,anonymous,EN,1,,10,2,4,4,1,1,1,1,1,0,1,0,0,0,-99,2,4,4,4,360,3,3,5,-99,4,1,3,-99,3,-99,4,-99,,,,1,1,1,1,0,0,0,0,-99,5,1,2,3,2,1,15.112,29.843,31.063,9,5,1,2,3,2,1,2.176,5.227,6.338,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f073f5d-b2a7-4de8-8d7c-0e0f55284931,7917677,,,,,,{Invalid Expression},EN,4438,Mozilla/5.0 (Windows NT 6.1; Win64; x64; rv:78.0) Gecko/20100101 Firefox/78.0,,,2,c8_timing,2,5,,
7/9/2020 10:07,7/9/2020 10:07,0,100,3,1,7/9/2020 10:07,R_1dG2Z8OlsVWjQzy,anonymous,EN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Qual2911-0207Hispanics,5f07409a-6ce3-a384-7115-aad66adf88ae,7917677,,,,,,{Invalid Expression},EN,4438,"Mozilla/5.0 (iPhone; CPU iPhone OS 13_5_1 like Mac OS X) AppleWebKit/605.1.15 (KHTML, like Gecko) Version/13.1.1 Mobile/15E148 Safari/604.1",,,2,consent,,,,
